0,1,2,3,4
https://news.google.com/articles/CBMieWh0dHBzOi8vaW5ld3MuY28udWsvbGlnaHQtcmVsaWVmL3N1bW1lci1zb2xzdGljZS1tZWFuaW5nLWV4cGxhaW5lZC13aGF0LWxvbmdlc3QtZGF5LXllYXItbWVhbi13aGVuLTIwMjItbWlkc3VtbWVyLTE2OTYxNTXSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Summer solstice meaning explained: What the longest day of the year means and when midsummer falls in 2022,"The longest day of the year is known as the summer solstice, which this year falls on Tuesday 21 June in the northern hemisphere.Many people consider it to be the first day of summer, although for others, paradoxically, it is known as midsummer.However, it also holds great significance far beyond that, as anybody who has seen druids revelling at Stonehenge on the morning of the solstice can attest to – here’s everything you need to know.The summer solstice marks the date of the longest period of daylight and the shortest night of the year, when the Earth’s north pole has its maximum tilt towards the sun.Slightly confusingly, as well as kicking off the astronomical season, the solstice can also be known as midsummer – because the days begin to get shorter after it has passed.Conversely, the winter solstice (or midwinter), which tends to fall around the 21 December, marks the shortest day of the year and the start of the astronomical season.Equinoxes get their name from the Latin for “equal night”, and mark the only two points in the year when the equator is the closest part of Earth to the sun.For six months each of the year, either the northern or southern hemisphere is pointing slightly more towards the sun, bringing the warmer temperatures of spring and summer.The autumnal and spring equinoxes mark when the two hemispheres swap over, while the summer and winter solstices denote the sun reaching its most northerly and southerly points.In the UK the iconic image of druids gathering at Stonehenge has become synonymous with the summer solstice, which has been associated with paganism for thousands of years.Known by pagans as Litha, the solstice marks the only day that the rising run reaches the middle of the stones when shining on the formation’s central altar, and draws large crowds each year.In Mongolia, meanwhile, the fire rituals attached to the summer solstice serve a vital cultural purpose as a link to shamanism, regarded as Mongolia’s national religion.A key facet of the nation’s identity, the practice of shamanism was banned for 70 years under communist rule, but has had a resurgence since 1992.Although in the UK the maypole is more commonly seen in the month of May, in Sweden the ‘majstång’ (or ‘midsommarstång‘) is associated with the solstice.Beyond erecting and dancing around the pole, Swedish traditions such as decorating homes with greenery still endure, with midsummer’s eve a de facto public holiday.In Finland, the summer solstice was originally known as “Ukon juhla”, after the Finnish god Ukko, before it was re-branded under Christianity as “Juhannus”, again in honour of John the Baptist.Again, though, the pagan origins still shine through, with bonfires by lakes and the sea and more out-of-season maypoles amid days of celebration in a nation which, because of its location in the Arctic Circle, barely sees the sun go down at all.Ukraine traditionally marks midsummer in honour of John the Baptist, who is known as Ivan Kupala.On Ivan Kupala Day, many of the pagan rites associated with the solstice endure, such as young men and women leaping over flames to cleanse themselves of ill fortune.All rights reserved. © 2021 Associated Newspapers Limited.",",Adam Bandt Australian flag,Jimmy Carr,Shortest day of the year, Fatima Payman,Kyrie Irving",Shortest day of the year
https://news.google.com/articles/CBMiogFodHRwczovL3d3dy45bmV3cy5jb20uYXUvbmF0aW9uYWwvd2ludGVyLXNvbHN0aWNlLTIwMjItd2hhdC1pcy1pdC1zaG9ydGVzdC1kYXkteWVhci1zdW5yaXNlLXN1bnNldC1kYXJrbmVzcy1qdW5lLTIxLWV4cGxhaW5lci81OWQ4ZjE5My05MDFlLTQ3ZmEtOGZiYS00ZDI1NTFjMzE5ZjDSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,What is the winter solstice? Everything to know about the shortest day of the year,,,
https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3LnNtaC5jb20uYXUvbmF0aW9uYWwvc3lkbmV5LXMtc2hvcnRlc3QtZGF5LWlzLWhlcmUtYnV0LWl0LXMtY29sZGVzdC1pcy15ZXQtdG8tY29tZS0yMDIyMDYyMC1wNWF2NWguaHRtbNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Sydney’s shortest day is here, but its coldest is yet to come",,,
https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy9zY2llbmNlLzIwMjItMDYtMTMvd2ludGVyLXNvbHN0aWNlLXdoZW4taXMtaXQtd2h5LWRvZXMtaXQtaGFwcGVuLzEwMTE0MTcwNtIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,When is the winter solstice? Everything you need to know about the shortest day of the year,,,
https://news.google.com/articles/CAIiEIxBQqid2bA47ZikGsA7syUqMwgEKioIACIQDb-4rlPF5nYWC5DOCq6L8ioUCAoiEA2_uK5TxeZ2FguQzgqui_Iww-yEBw?uo=CAUibGh0dHBzOi8vd3d3Lm56aGVyYWxkLmNvLm56L256L3dlYXRoZXItY29sZC1zdGFydC10by10aGUtc2hvcnRlc3QtZGF5LW9mLXRoZS15ZWFyL0VCQVhDTlRFR0RGVUdVNU1CTFNQTExNMkJFL9IBAA&amp;hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Weather: Cold start to the shortest day of the year,,,
https://news.google.com/articles/CBMigAFodHRwczovL3d3dy5oYXdrZXNidXJ5Z2F6ZXR0ZS5jb20uYXUvc3RvcnkvNzc4NzY1MC9zdWItemVyby1zd2ltbWluZy1hbmQtc3RvbmVoZW5nZS13aGF0cy10aGUtd2ludGVyLXNvbHN0aWNlLWFsbC1hYm91dC8_Y3M9MTcwNdIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Winter Solstice in southern hemisphere takes place on June 21. So what is it and why does it matter?,,,
https://news.google.com/articles/CBMicGh0dHBzOi8vaW5ld3MuY28udWsvbmV3cy9zdW1tZXItc29sc3RpY2UtMjAyMi10aW1lLXdoZW4tc3VucmlzZS1sb25nZXN0LWRheS1zdW5zZXQtd2F0Y2gtc3RvbmVoZW5nZS1saXZlLTE2OTY4MjPSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,What time sunrise is on the summer solstice and how long the longest day of the year will be,,,
https://news.google.com/articles/CBMifGh0dHBzOi8vd3d3Lm5iY2NoaWNhZ28uY29tL25ld3MvbG9jYWwvdGhlLWxvbmdlc3QtZGF5LW9mLTIwMjItaGFwcGVucy10aGlzLXdlZWstaGVyZXMtd2hlbi1zdW1tZXItb2ZmaWNpYWxseS1iZWdpbnMvMjg2MTMwOS_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,The Longest Day of 2022 Happens This Week. Here's When Summer Officially Begins,,,
https://news.google.com/articles/CAIiEMjvQfEMhC2i69qTjYQVGrAqGQgEKhAIACoHCAowt_z_CjCOo4sDMP3z4gU?uo=CAUiaGh0dHBzOi8vd3d3LmNpbmNpbm5hdGkuY29tL3N0b3J5L25ld3MvMjAyMi8wNi8wMi93aGVuLWRvZXMtc3VtbWVyLXN0YXJ0LTIwMjItc3VtbWVyLXNvbHN0aWNlLzc0NzAyODIwMDEv0gEA&amp;hl=en-US&amp;gl=US&amp;ceid=US%3Aen,When is the first day of summer this year? Here's what to know.,,,
https://news.google.com/articles/CBMimgFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vbGlmZXN0eWxlL2Zlc3RpdmFscy9zdW1tZXItc29sc3RpY2UtMjAyMi1kYXRlLXRpbWUtYW5kLWludGVyZXN0aW5nLWZhY3RzLWFib3V0LWxvbmdlc3QtZGF5LW9mLXllYXItMTAxNjU1NzI3NDUyMDgzLWFtcC5odG1s0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Summer Solstice 2022: Date, time and interesting facts about longest day of year",,,
https://news.google.com/articles/CBMia2h0dHBzOi8vd3d3LmV4cHJlc3MuY28udWsvbGlmZS1zdHlsZS9saWZlLzE2MjIwMTMvU3VtbWVyLVNvbHN0aWNlLTIwMjItZGF0ZS13aGVuLWlzLWxvbmdlc3QtZGF5LW9mLXllYXItZXZn0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Summer Solstice 2022 - when is the longest day of the year?,,,
https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LmNpbmNpbm5hdGkuY29tL3N0b3J5L25ld3MvMjAyMS8xMi8yMS93aGVuLWlzLXdpbnRlci1zb2xzdGljZS1kZWNlbWJlci0yMDIxLzg5Njk1ODYwMDIv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Winter solstice 2021: First day of winter and shortest day is Dec. 21,,,
https://news.google.com/articles/CAIiEGGmkY_62uWG0g_17IYk8nEqGQgEKhAIACoHCAowz-q3CzDchc8DMM331gc?uo=CAUiqAFodHRwczovL3d3dy5uemhlcmFsZC5jby5uei93aGFuZ2FudWktY2hyb25pY2xlL25ld3MvZ2FyZXRoLWNhcnRlci1zaG9ydGVzdC1kYXktb2YtdGhlLXllYXItdGhlLXJpZ2h0LXRpbWUtZm9yLWdhcmxpYy1hbmQtb25pb24tdG8tYmUtcGxhbnRlZC9RMkROSUJQUE1XR0dIWDNXT1FIS0hRUUdDQS_SAQA&amp;hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Gardening: Shortest day of the year the right time for planting garlic and onion,,,
https://news.google.com/articles/CBMiQ2h0dHBzOi8vaS5zdHVmZi5jby5uei9uYXRpb25hbC8xMjkwMzAxNTUvc2hvcnRlc3QtZGF5LW9mLTIwMjItZGF3bnPSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Shortest day of 2022 dawns,,,
https://news.google.com/articles/CBMiY2h0dHBzOi8vd3d3Lmt4bmV0LmNvbS9uZXdzL2xvY2FsLW5ld3MvbWlub3RzLW1pZHN1bW1lci1mZXN0aXZhbC1jZWxlYnJhdGVzLWxvbmdlc3QtZGF5LW9mLXRoZS15ZWFyL9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Minot’s Midsummer Festival celebrates longest day of the year,,,
https://news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmJnZGFpbHluZXdzLmNvbS9uZXdzL3N1bW1lci1zb2xzdGljZS1jZWxlYnJhdGlvbnMtYXQtdGhlLWNhcGl0b2wvYXJ0aWNsZV84ZTg4NWIwZi05ODE2LTVkNDMtYjViMC1lZmVhOGMxMzJiY2UuaHRtbNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Summer solstice celebrations at the Capitol | News | bgdailynews.com,,,
https://news.google.com/articles/CBMihwFodHRwczovL3RoZWNvbnZlcnNhdGlvbi5jb20vd2ljY2FuLWNlbGVicmF0aW9uLW9mLXN1bW1lci1zb2xzdGljZS1pcy1hLXJlbWluZGVyLXRoYXQtY2hhbmdlLWFzLWV4cHJlc3NlZC1pbi1uYXR1cmUtaXMtaW5ldml0YWJsZS0xODQ4MTTSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Wiccan celebration of summer solstice is a reminder that change, as expressed in nature, is inevitable",,,
https://news.google.com/articles/CBMifGh0dHBzOi8vc3BhY2VjaXR5d2VhdGhlci5jb20vaG91c3Rvbi1uZWFyaW5nLXRoZS1sb25nZXN0LWRheS1vZi10aGUteWVhci13aXRoLXRoZS1zdW4tcmVhY2hpbmctaXRzLWhpZ2hlc3QtcG9pbnQtaW4tdGhlLXNreS_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Houston nearing the longest day of the year, with the Sun reaching its highest point in the sky",,,
https://news.google.com/articles/CBMiJWh0dHBzOi8vd3d3LnNwYWNlLmNvbS93aW50ZXItc29sc3RpY2XSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,When is the Winter Solstice and what happens?,,,
https://news.google.com/articles/CBMiVmh0dHBzOi8vd3d3LnlvdXJ0YW5nby5jb20vMjAyMjM1MTYzOS96b2RpYWMtc2lnbnMtYmVzdC1ob3Jvc2NvcGVzLXR1ZXNkYXktanVuZS0yMS0yMDIy0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"The 3 Zodiac Signs With The Best Horoscopes On Tuesday, June 21, 2022",,,
https://news.google.com/articles/CBMiOGh0dHBzOi8vd3d3LnNwYWNlLmNvbS93aW50ZXItc29sc3RpY2UtMjAyMS1sb25nZXN0LW5pZ2h00gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Winter solstice 2021 brings the year's longest night to Northern Hemisphere,,,
https://news.google.com/articles/CBMif2h0dHBzOi8vd3d3LmNlbnRyYWxpbGxpbm9pc3Byb3VkLmNvbS9kaWdpdGFsLW9yaWdpbmFscy90aGUtc3VtbWVyLXNvbHN0aWNlLXN0YXJ0cy1zaGluaW5nLXRvbW9ycm93LWhlcmVzLXdoYXQteW91LW5lZWQtdG8ta25vdy_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,The summer solstice starts shining tomorrow. Here’s what you need to know,,,
https://news.google.com/articles/CBMidWh0dHBzOi8vd3d3LndoaW8uY29tL25ld3MvbG9jYWwvaWYtd2VyZS1hbHJlYWR5LXRoaXMtaG90LWlzLXN3ZWx0ZXJpbmctc3VtbWVyLXVuYXZvaWRhYmxlL1NRQkUzMklPUzVIMkJNNVkzQUxBUldWUERZL9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"If we’re already this hot, is a sweltering summer unavoidable?",,,
https://news.google.com/articles/CBMiUmh0dHBzOi8vd3d3LmNic25ld3MuY29tL21pYW1pL25ld3MvbWlhbWktd2VhdGhlci1hZnRlcm5vb24tc3Rvcm1zLWhlYXZ5LWRvd25wb3Vycy_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Miami Weather: Scattered afternoon storms, a few heavy downpours",,,
https://news.google.com/articles/CBMiT2h0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS93ZWF0aGVyLzIwMjAvMTIvMjAvd2ludGVyLXNvbHN0aWNlLXNob3J0ZXN0LWRheS_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"The winter solstice, our shortest day and longest night of the year, arrives Monday",,,
https://news.google.com/articles/CBMiamh0dHBzOi8vd3d3LmZveDI5LmNvbS93ZWF0aGVyL3dlYXRoZXItYXV0aG9yaXR5LWNvb2xlci10aGFuLWF2ZXJhZ2Utc3VuZGF5LW5pZ2h0LWxlYWRzLXRvLWJlYXV0aWZ1bC1tb25kYXnSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Weather Authority: Temperatures to begin cool, turn seasonable for final day of spring",,,
https://news.google.com/articles/CBMiUGh0dHBzOi8vd3d3Lm1pcnJvci5jby51ay9uZXdzL3VrLW5ld3Mvc2hvcnRlc3QtZGF5LXllYXItd2ludGVyLXNvbHN0aWNlLTI1NTgyODMx0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,When is the shortest day of the year? Winter solstice 2021 date and meaning explained,,,
https://news.google.com/articles/CBMiWmh0dHBzOi8vd3d3LmFudGFyY3RpY2EuZ292LmF1L25ld3MvMjAyMi9leHBlZGl0aW9uZXJzLXRha2UtdGhlLXBvbGFyLXBsdW5nZS1mb3ItbWlkd2ludGVyL9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Expeditioners take the polar plunge for Midwinter – Australian Antarctic Program (News 2022),,,
https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3Lnd3bHAuY29tL25ld3MvbG9jYWwtbmV3cy9oYW1wc2hpcmUtY291bnR5L3N1bW1lci1zb2xzdGljZS1ldmVudC1hdC11bWFzcy1hbWhlcnN0LXN1bndoZWVsL9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Summer Solstice event at UMass-Amherst sunwheel,,,
https://news.google.com/articles/CBMitQFodHRwczovL3NhbnRhbWFyaWF0aW1lcy5jb20vbmV3cy9sb2NhbC9jb2x1bW5pc3RzL2pvaG5fbGluZHNleS93aHktZG9lc250LWVhcmxpZXN0LXN1bnNldC1vZi15ZWFyLWNvbWUtb24tc2hvcnRlc3QtZGF5LWpvaG4tbGluZHNleS9hcnRpY2xlXzVjY2FlYzViLTU1YTctNThkMS1hODQ1LWI3Njg3MDk4ODA0Yi5odG1s0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Why doesn't earliest sunset of year come on shortest day? | John Lindsey,,,
https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3Lndvb2R0di5jb20vd2VhdGhlci93ZWF0aGVyLW5ld3MvaGVhdC1kb21lLWJ1aWxkcy1pbi10aW1lLWZvci1zdW1tZXItc29sc3RpY2Uv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Heat dome builds in time for summer solstice,,,
https://news.google.com/articles/CBMiS2h0dHBzOi8vd3d3Lm1hcmNhLmNvbS9lbi9saWZlc3R5bGUvMjAyMi8wMy8yMC82MjM2ZGY3MmUyNzA0ZTY5MGM4YjQ1YmEuaHRtbNIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Summer Solstice 2022: What is the longest day of the year?,,,
https://news.google.com/articles/CBMirAFodHRwczovL3d3dy5zbWguY29tLmF1L25hdGlvbmFsL2F1c3RyYWxpYS1uZXdzLWxpdmUtZmVkZXJhbC1idWRnZXQtY291bGQtZmFsbC1vZmYtZGVidC1jbGlmZi1yZXNlYXJjaGVycy1zYXktZmluYS1kZWNpc2lvbi1iYXNlZC1vbi1vcGluaW9uLW5vdC1zY2llbmNlLTIwMjIwNjIxLXA1YXY5OS5odG1s0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Australia news LIVE: Federal budget could fall off ‘debt cliff’; Researchers say FINA decision based on ‘opinion, not science’",,,
https://news.google.com/articles/CBMiTmh0dHBzOi8vd3d3Lm1pcnJvci5jby51ay9uZXdzL3VrLW5ld3MvZ29pbmctc3RhcnQtZ2V0dGluZy1saWdodC1hZ2Fpbi0yNTY0NjMyMdIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,When is it going to start getting light again and what is winter solstice?,,,
https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LnRoYXRzbWFncy5jb20vc2hhbmdoYWkvcG9zdC8zMzgwNi9leHBsYWluZXItd2ludGVyLXNvbHN0aWNlLXRoZS1zaG9ydGVzdC1kYXktb2YtdGhlLXllYXJfMdIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Explainer: Winter Solstice, the Shortest Day of the Year",,,
https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3Lm5iY2NoaWNhZ28uY29tL3RvcC12aWRlb3MtaG9tZS93aW50ZXItc29sc3RpY2UtMjAyMS1maXJzdC1kYXktb2Ytd2ludGVyLXR1ZXNkYXktc2hvcnRlc3QtZGF5LW9mLXllYXIvMjcxMjA2MC_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Winter Solstice 2021: First Day of Winter Tuesday, Shortest Day of Year",,,
https://news.google.com/articles/CBMiN2h0dHBzOi8vd3d3LnNhY2JlZS5jb20vbmV3cy9sb2NhbC9hcnRpY2xlMjU5Mjc1MTc0Lmh0bWzSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,When will Sacramento have its longest day of the year? More hours of sunshine on the way,,,
https://news.google.com/articles/CBMiNWh0dHA6Ly93d3cud2FsYi5jb20vMjAyMi8wNi8yMC9maXJzdC1hbGVydC13ZWF0aGVyLTIv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,First Alert Weather,,,
https://news.google.com/articles/CBMiT2h0dHBzOi8vd3d3LnZveC5jb20vc2NpZW5jZS1hbmQtaGVhbHRoLzIwMTkvMTIvMTgvMjEwMjQ3MDkvd2ludGVyLXNvbHN0aWNlLTIwMTnSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Winter solstice 2019 is Saturday: 10 things to know about the shortest day of the year,,,
https://news.google.com/articles/CBMiT2h0dHBzOi8vd3d3LmNubi5jb20vdHJhdmVsL2FydGljbGUvd2ludGVyLXNvbHN0aWNlLTIwMjAtd3hjLXNjbi10cm5kL2luZGV4Lmh0bWzSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Winter solstice 2020: The shortest day is long on ancient pagan traditions,,,
https://news.google.com/articles/CBMiigFodHRwczovL3d3dy5zY290c21hbi5jb20vbGlmZXN0eWxlL291dGRvb3JzL3doZW4tc2hvcnRlc3QtZGF5LXllYXItMjAyMC1kYXRlLXdpbnRlci1zb2xzdGljZS1hbmQtaG93LW1hbnktaG91cnMtZGF5bGlnaHQtdGhlcmUtYXJlLTMwMzEzMjjSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,When is the shortest day of the year 2020? Date of the winter solstice and how many hours of daylight there are,,,
https://news.google.com/articles/CBMiUmh0dHBzOi8vYWJjbmV3cy5nby5jb20vVVMvdmlkZW8vbnVtYmVycy13aW50ZXItc29sc3RpY2Utc2hvcnRlc3QtZGF5LXllYXItODE4ODM3MjPSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Video By the Numbers: Winter solstice, the shortest day of the year",,,
https://news.google.com/articles/CBMiWGh0dHBzOi8vd3d3LmxpdmVycG9vbGVjaG8uY28udWsvbmV3cy91ay13b3JsZC1uZXdzL3Nob3J0ZXN0LWRheS15ZWFyLWRheXMtc3RhcnQtMjI0NjQ3ODTSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,When is the shortest day of the year and when do the days start getting longer again?,,,
https://news.google.com/articles/CBMiqwFodHRwczovL215NDAudHYvbmV3cy9sb2NhbC9iYi1iYXJuZXMtZ2FyZGVuLXBsYW50LW51cnNlcnktdGlwcy1jcmVhdGluZy1oZWFsdGh5LXN1Y2Nlc3NmdWwtZ2FyZGVuLXN1bW1lci1odW1pZC1zdWJ0cm9waWNhbC1jbGltYXRlLWFzaGV2aWxsZS1ob3J0aWN1bHR1cmlzdHMtbm9ydGgtY2Fyb2xpbmHSAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Plant nursery gives tips on creating a healthy & successful garden this season,,,
https://news.google.com/articles/CBMiggFodHRwczovL3d3dy5uZXdzMTguY29tL25ld3MvbGlmZXN0eWxlL3dpbnRlci1zb2xzdGljZS0yMDIxLWRhdGUtdGltZS1hbmQtc2lnbmlmaWNhbmNlLW9mLXRoZS1zaG9ydGVzdC1kYXktb2YtdGhlLXllYXItNDU3NTAwNS5odG1s0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Winter Solstice 2021: Time, Significance and All You Need to Know About the Shortest Day of the Year",,,
https://news.google.com/articles/CBMiWGh0dHBzOi8vYWdmYXguY29tLzIwMjIvMDYvMjAvaWxsaW5vaXMtY29ybi1zb3liZWFucy1zZWVpbmctY3JvcHMtdGhyb3VnaC1hLWhvdC1kcnktanVuZS_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Illinois Corn, Soybeans: Seeing Crops Through a Hot, Dry June",,,
https://news.google.com/articles/CAIiEJwqCFlFSsQ5MAFVmEcpDCwqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?uo=CAUimwFodHRwczovL3d3dy53YXNoaW5ndG9ucG9zdC5jb20vbmV3cy9jYXBpdGFsLXdlYXRoZXItZ2FuZy93cC8yMDE3LzEyLzIxL3dpbnRlci1zb2xzdGljZS0yMDE3LWZpdmUtdGhpbmdzLXlvdS1zaG91bGQta25vdy1hYm91dC10aGUtc2hvcnRlc3QtZGF5LW9mLXRoZS15ZWFyL9IBAA&amp;hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Winter solstice 2017: Five things you should know about the shortest day of the year,,,
https://news.google.com/articles/CBMiWGh0dHBzOi8vd3d3Lnd0cmYuY29tL3dlYXRoZXIvdGhlLWZpcnN0LWRheS1vZi1zdW1tZXItd2lsbC1mZWF0dXJlLWEtcmV0dXJuLW9mLWhpZ2gtaGVhdC_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,The first day of Summer will feature a return of high heat,,,
https://news.google.com/articles/CBMifWh0dHBzOi8vaW5ld3MuY28udWsvbmV3cy9zdG9uZWhlbmdlLXdpbnRlci1zb2xzdGljZS0yMDIxLWxpdmUtc3RyZWFtLXdoZW4tdGltZS1zdW5yaXNlLXNob3J0ZXN0LWRheS15ZWFyLWNlbGVicmF0aW9ucy0xMzYxNjg40gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,How to watch a live stream of the Stonehenge winter solstice,,,
https://news.google.com/articles/CBMiY2h0dHBzOi8vbWV0cm8uY28udWsvMjAyMS8xMi8yMS9zaG9ydGVzdC1kYXktaG93LW1hbnktaG91cnMtb2YtZGF5bGlnaHQtd2lsbC13ZS1oYXZlLXRvZGF5LTE1Nzk5NDM2L9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Shortest day: How many hours of daylight will we have today?,,,
https://news.google.com/articles/CBMia2h0dHBzOi8vd3d3LmtndW45LmNvbS93ZWF0aGVyL2Fza3RoZXRlYW0vc3VucmlzZS1zdW5zZXQtdGhlLXdpbnRlci1zb2xzdGljZS1hbmQtdGhlLWxvbmdlc3QtZGF5LW9mLXRoZS15ZWFy0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,"Sunrise, sunset, the winter solstice, and the shortest day of the year",,,
https://news.google.com/articles/CBMiTWh0dHBzOi8vd3d3LnNvbm9tYWNvdW50eWdhemV0dGUuY29tL3Nvbm9tYS1jb3VudHktbmV3cy90aGUtYmlnLWV2ZW50LWlzLWJhY2sv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,The Big Event is back!,,,
https://news.google.com/articles/CBMieWh0dHBzOi8vd3d3LmNpdGl6ZW4tdGltZXMuY29tL3N0b3J5L25ld3MvbG9jYWwvMjAxOS8xMi8yMy9hbnN3ZXItbWFuLXdpbnRlci1zb2xzdGljZS1yZWFsbHktc2hvcnRlc3QtZGF5LXllYXIvMjcwNDE4NjAwMS_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Answer Man: Is winter solstice really the shortest day of the year?,,,
https://news.google.com/articles/CBMiWWh0dHBzOi8vd3d3LmFyZWFuZXdzLmNvbS5hdS9zdG9yeS83MzAyOTY3L2p1bmUtMjFzdC13aWxsLWJlLXRoZS1zaG9ydGVzdC1kYXktb2YtdGhlLXllYXIv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,June 21st will be the shortest day of the year!,,,
https://news.google.com/articles/CBMieGh0dHBzOi8vc3BlY3RydW1sb2NhbG5ld3MuY29tL255cy9jZW50cmFsLW55L2Jsb2cvMjAyMS8xMi8yMC9nYWluaW5nLWRheWxpZ2h0LWJ1dC10aGUtZGFya2VzdC1tb3JuaW5ncy1hcmUtc3RpbGwtdG8tY29tZdIBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Syracuse's latest sunrise comes after the winter solstice,,,
https://news.google.com/articles/CBMiVWh0dHBzOi8vbWV0cm8uY28udWsvMjAyMC8xMC8yOC93aGVuLWlzLXRoZS1zaG9ydGVzdC1kYXktb2YtdGhlLXllYXItaW4tMjAyMC0xMzQ4OTM1MC_SAQA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,When is the shortest day of the year in 2020?,,,
https://news.google.com/articles/CBMiO2h0dHBzOi8vd3d3Lndsb3guY29tLzIwMTgvMTIvMjEvc2hvcnRlc3QtZGF5LXllYXItZGVjZW1iZXIv0gEA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Shortest day of the year - December 21 2018,,,
https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LmRpc3BhdGNoLmNvbS9zdG9yeS9uZXdzLzIwMjEvMTIvMTcvdGhpbmdzLWRvLWdyZWF0ZXItY29sdW1idXMtZmlyc3QtZGF5LXdpbnRlci82NTAxNTY2MDAxL9IBAA?hl=en-US&amp;gl=US&amp;ceid=US%3Aen,Winter solstice is here: 5 things to do in Greater Columbus on the first day of winter,,,
